,lat,lon
87,41.1594131,-8.6373982
88,41.1592374,-8.637881
89,41.1590395,-8.6366016
90,41.1480858,-8.6021356
91,41.1488196,-8.6163951
92,41.1392999,-8.5316243
93,41.1374465,-8.531945
94,41.1587791,-8.6335746
95,41.152448,-8.629915
96,41.1560418,-8.6301105
97,41.1570376,-8.630003
98,41.1571741,-8.6301834
99,41.1570748,-8.6303949
100,41.174583,-8.5994771
101,41.1473128,-8.6209751
102,41.1412129,-8.5562193
103,41.1447335,-8.6119212
104,41.2574548,-8.6445223
105,41.1523375,-8.628613
106,41.1522951,-8.6274492
107,41.161683,-8.6278416
108,41.1505365,-8.6071037
109,41.1520632,-8.6062373
110,41.1515336,-8.6065381
111,41.1511538,-8.6067688
112,41.1532684,-8.6052131
113,41.2180815,-8.6033951
114,41.157528,-8.641484
115,41.1726145,-8.655163
116,41.1620471,-8.6150546
117,41.1620299,-8.614908
118,41.162003,-8.6146996
119,41.1618096,-8.6131479
120,41.16175,-8.6126181
121,41.1617322,-8.6123729
122,41.1616429,-8.6097472
123,41.1630897,-8.6134643
124,41.2325045,-8.6244794
125,41.2328327,-8.6244607
126,41.2328524,-8.6246082
127,41.1465163,-8.6068996
128,41.1479808,-8.6095459
129,41.147993,-8.6081029
130,41.1481545,-8.6105839
131,41.1480218,-8.6089719
132,41.1479184,-8.6086771
133,41.2151294,-8.5491498
134,41.1470755,-8.6066969
135,41.1476932,-8.6105741
136,41.1463273,-8.6108922
137,41.1673994,-8.649665
138,41.1456057,-8.607524
139,41.2303038,-8.6131668
140,41.2010512,-8.6967045
141,41.1832095,-8.4446464
142,41.1489064,-8.586891
143,41.1660474,-8.5706388
144,41.1473082,-8.6116232
145,41.1578187,-8.5933693
146,41.1412557,-8.6143886
147,41.1748186,-8.6537307
148,41.1482609,-8.5988528
149,41.1486439,-8.5977597
150,41.1318814,-8.6071288
151,41.2676596,-8.6670995
152,41.1499046,-8.6760501
153,41.1461933,-8.6138526
154,41.1161728,-8.606902
155,41.0983121,-8.6187353
156,41.1306498,-8.6062777
157,41.0802974,-8.6067528
158,41.1538933,-8.6098468
159,41.163467,-8.6639938
160,41.1634468,-8.6638572
161,41.1631512,-8.6621802
162,41.1638487,-8.6630525
163,41.1636165,-8.6646882
164,41.1832452,-8.6314528
165,41.1826474,-8.6046319
166,41.1573422,-8.6279731
167,41.1570059,-8.6283767
168,41.1568696,-8.6286691
169,41.1640925,-8.6425945
170,41.2598862,-8.6171351
171,41.1476375,-8.6102772
172,41.1475162,-8.611586
173,41.1841097,-8.6031201
174,41.1531914,-8.605665
175,41.1917486,-8.6962606
176,41.2181612,-8.6028626
177,41.2367714,-8.6710837
178,41.1925539,-8.696274
179,41.1933941,-8.6970567
180,41.1910335,-8.6967524
181,41.1503572,-8.6078058
182,41.1644653,-8.6248094
