,lat,lon
97,41.1533901,-8.6090048
98,41.1533886,-8.6086427
99,41.1523247,-8.6108286
100,41.1525351,-8.6068608
101,41.1495851,-8.6046971
102,41.1495784,-8.6046665
103,41.1812827,-8.6556786
104,41.1492951,-8.6045604
105,41.158729,-8.6314864
106,41.137384,-8.6195476
107,41.1374595,-8.6194752
108,41.1147956,-8.6304495
109,41.1309713,-8.6471906
110,41.1831508,-8.6010874
111,41.1833005,-8.601677
112,41.1748931,-8.5657778
113,41.150069,-8.6093737
114,41.1520094,-8.6069078
115,41.1520068,-8.6054668
116,41.1516725,-8.6066043
117,41.150651,-8.6067678
118,41.1488891,-8.6045769
119,41.1481103,-8.6029158
120,41.1483276,-8.6039304
121,41.1904453,-8.6584322
122,41.1741747,-8.5554498
123,41.1741899,-8.555494
124,41.1985977,-8.6906322
125,41.1986639,-8.6906654
126,41.2020029,-8.6909017
127,41.1990467,-8.6891262
128,41.1816634,-8.6510466
129,41.121841,-8.6186388
130,41.1215142,-8.6194415
131,41.12099,-8.6192866
132,41.1595443,-8.5826033
133,41.149645,-8.5862218
134,41.1514032,-8.6555774
135,41.1666133,-8.6715339
136,41.1662042,-8.651974
137,41.1707755,-8.5979968
138,41.1751534,-8.5908746
139,41.1746248,-8.5890237
140,41.181778,-8.5915752
141,41.1829236,-8.6594632
142,41.1828992,-8.6593151
143,41.1812971,-8.655581
144,41.1807412,-8.656688
145,41.181417,-8.6560222
146,41.1627834,-8.5950704
147,41.1606435,-8.5823305
148,41.1542468,-8.6698901
149,41.1545589,-8.6706271
150,41.1677077,-8.6542895
151,41.1674979,-8.6516967
152,41.1674222,-8.6521254
153,41.1671485,-8.652559
154,41.1669823,-8.651253
155,41.1660323,-8.6461953
156,41.1658834,-8.6453141
157,41.1551469,-8.6265117
158,41.1535749,-8.5971681
159,41.1501338,-8.5993831
160,41.1511138,-8.5990803
161,41.1646133,-8.5831464
162,41.0971803,-8.657477
163,41.1916607,-8.6640959
164,41.191678,-8.663993
165,41.1848268,-8.6629136
166,41.1813347,-8.6582466
167,41.1817451,-8.6587402
168,41.1818284,-8.6591801
169,41.1826693,-8.6598127
170,41.1813953,-8.6557824
171,41.1582906,-8.6313126
172,41.1893639,-8.6611441
173,41.155725,-8.627133
174,41.1573917,-8.6267367
175,41.1574813,-8.627282
176,41.1582176,-8.6308645
177,41.1559699,-8.6298852
178,41.1792219,-8.6551527
179,41.1809271,-8.6574721
180,41.1387735,-8.6095435
181,41.1792175,-8.6551888
182,41.2427512,-8.6732761
183,41.1775326,-8.631115
184,41.1779029,-8.6305735
185,41.1456871,-8.6110211
186,41.1766008,-8.6050335
187,41.178555,-8.6308522
188,41.1158203,-8.6477369
189,41.1161269,-8.6473171
190,41.0288957,-8.6423711
191,41.1452156,-8.6116296
192,41.2250811,-8.6126896
193,41.2648165,-8.6148724
194,41.1278968,-8.6184387
195,41.1840153,-8.6004652
196,41.1840282,-8.6005149
197,41.1835221,-8.5992235
198,41.1834953,-8.5992378
199,41.2358745,-8.5966424
200,41.2373005,-8.5977749
201,41.1553816,-8.6273289
202,41.1551994,-8.6271805
203,41.2190773,-8.624467
204,41.1796641,-8.6542796
205,41.1525047,-8.6066681
206,41.2430048,-8.6257879
207,41.2429023,-8.6277954
208,41.2426286,-8.6276182
209,41.131434,-8.6449335
210,41.1316265,-8.6450413
211,41.1419073,-8.6355384
212,41.225948,-8.6086514
213,41.2261447,-8.609372
214,41.2253373,-8.6101017
215,41.1777559,-8.6692207
216,41.1775805,-8.6697284
217,41.1780626,-8.6694233
218,41.1771887,-8.6816737
219,41.1777548,-8.6687596
220,41.1826347,-8.5807261
221,41.1820926,-8.5810991
222,41.1246314,-8.5970852
223,41.1246317,-8.5970425
224,41.1627766,-8.6303492
225,41.1771693,-8.6819736
226,41.2082755,-8.5358679
227,41.1693936,-8.6109442
228,41.1695253,-8.6117658
229,41.1690568,-8.6111542
230,41.1701904,-8.6107101
231,41.1674888,-8.683994
232,41.1762004,-8.668583
233,41.175821,-8.6685362
234,41.1762385,-8.6687219
235,41.1792006,-8.6798584
236,41.1795244,-8.6811192
237,41.1791504,-8.680853
238,41.1793939,-8.6813768
239,41.1777391,-8.6814295
