,lat,lon
175,41.1468578,-8.6171437
176,41.1441922,-8.616946
177,41.1415336,-8.6181774
178,41.1441785,-8.6222694
179,41.1427626,-8.6124322
180,41.1468428,-8.6022745
181,41.1469845,-8.6024234
182,41.1257157,-8.5590787
183,41.1231051,-8.5887715
184,41.1128327,-8.5908956
185,41.2612894,-8.6114868
186,41.1593323,-8.6383638
187,41.1406941,-8.6119063
188,41.1422342,-8.6181251
189,41.1677884,-8.6456633
190,41.1736286,-8.6553829
191,41.1758392,-8.6565405
192,41.1490426,-8.6028075
193,41.1475541,-8.6032688
194,41.1472147,-8.60379
195,41.1467522,-8.6037363
196,41.1784579,-8.6878412
197,41.1388473,-8.5262009
198,41.1500092,-8.535959
199,41.1444972,-8.5248756
200,41.158306,-8.632104
201,41.1584731,-8.6332652
202,41.0271799,-8.5773262
203,41.1746028,-8.5991878
204,41.1403401,-8.5315207
205,41.1401053,-8.5334115
206,41.181627,-8.693468
207,41.1537036,-8.6077701
208,41.1429299,-8.5478669
209,41.2831362,-8.5942894
210,41.2159326,-8.6357194
211,41.2564062,-8.6483847
212,41.1583076,-8.6321228
213,41.1505863,-8.6312145
214,41.1602093,-8.6006813
215,41.152592,-8.6213595
216,41.1620751,-8.6528135
217,41.1569821,-8.6418875
218,41.1523537,-8.6280901
219,41.1410032,-8.6127123
220,41.1523484,-8.6155089
221,41.1794054,-8.6435364
222,41.1841299,-8.5391846
223,41.146371,-8.6139359
224,41.1469606,-8.6136221
225,41.1488896,-8.6150275
226,41.1503768,-8.6113595
227,41.1745296,-8.5456642
228,41.0763801,-8.4696721
229,41.1440089,-8.6171163
230,41.1592321,-8.6362514
231,41.1512695,-8.61089
232,41.1812852,-8.6904674
233,41.1818874,-8.6908542
234,41.1526284,-8.6290715
235,41.1526081,-8.6082276
236,41.1521258,-8.6073585
237,41.1504376,-8.6075301
238,41.1525976,-8.6076958
239,41.1001642,-8.6598191
240,41.1510544,-8.6058753
241,41.1514002,-8.6062993
242,41.1508873,-8.6063369
243,41.1508832,-8.60594
244,41.1256297,-8.6318157
245,41.1272934,-8.6319139
246,41.1250465,-8.6277942
247,41.2321031,-8.6135245
248,41.2369975,-8.6090433
249,41.2417762,-8.6212225
250,41.2278554,-8.6046028
251,41.1467117,-8.6173813
252,41.1603604,-8.6054476
253,41.1587714,-8.6335062
254,41.1863378,-8.61289
255,41.234302,-8.6260412
256,41.1809127,-8.582626
257,41.1784407,-8.6880652
258,41.181443,-8.609582
259,41.1455758,-8.6134407
260,41.128683,-8.6390414
261,41.1492774,-8.6240241
262,41.1565094,-8.6211287
263,41.2403982,-8.5911888
264,41.2468232,-8.6205284
265,41.2031406,-8.6422472
266,41.2029428,-8.6412385
267,41.1834459,-8.6951175
268,41.1400251,-8.6155914
269,41.1438807,-8.6182277
