X,Y,gid,Estado de Conservação,Tipo de Abrigo,Abrigo com Publicidade?,Tem Bolsa?,Operadora,Carreira,Código de Rua,Nome da Rua,Freguesia,Observações,Data da Observação
-9.24012602749704,38.7170694134037,252,Bom,Sem Abrigo,Não,Não,COMBUS,n/a,406,Rua Almeida Garrett,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",Placa pouco legível,2012/07
-9.3064352670159,38.74359038284,707,Bom,Fechado dos Lados,Não,Não,LT,119,1668,Avenida Engenheiro Valente de Oliveira,Porto Salvo,n/a,2012/07
-9.30892561112246,38.7377948200582,132,Bom,Sem Abrigo,Não,Não,LT,119,1668,Avenida Engenheiro Valente de Oliveira,Porto Salvo,n/a,2012/07
-9.3064352670159,38.74359038284,100,Bom,Fechado dos Lados,Não,Não,Vimeca,23,1668,Avenida Engenheiro Valente de Oliveira,Porto Salvo,n/a,2012/07
-9.30652954188883,38.743651139421,99,Bom,Fechado dos Lados,Não,Não,LT,119,1668,Avenida Engenheiro Valente de Oliveira,Porto Salvo,n/a,2012/07
-9.30562932397189,38.73448236444,720,Bom,Fechado dos Lados,Não,Sim,Vimeca,23,1670,Avenida Domingos Vandelli,Porto Salvo,n/a,2012/07
-9.30631976598876,38.7346694636253,130,Bom,Sem Abrigo,Não,Não,LT,119,1670,Avenida Domingos Vandelli,Porto Salvo,n/a,2012/07
-9.23744907465495,38.7152277693644,349,Bom,Fechado dos Lados,Sim,Não,Vimeca,"10,12",407,Rua Amaro Monteiro,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.24320650990265,38.7166805696967,862,Bom,Sem Abrigo,Não,Não,COMBUS,n/a,425,Rua do Brasil,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.24220939411084,38.7170013854822,369,Bom,Sem Abrigo,Não,Não,COMBUS,n/a,425,Rua do Brasil,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",Placa pouco legível,2012/07
-9.24323207854097,38.7167687354516,358,Bom,Sem Abrigo,Não,Não,COMBUS,n/a,425,Rua do Brasil,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.23442553269208,38.7256132108965,954,Bom,Fechado dos Lados,Sim,Não,LT,114,1116,Avenida Professor Dr. Reinaldo dos Santos,Carnaxide e Queijas,n/a,2012/07
-9.23442553269208,38.7256132108965,953,Bom,Fechado dos Lados,Sim,Não,Vimeca,"01,02,07,10,12,13,15",1116,Avenida Professor Dr. Reinaldo dos Santos,Carnaxide e Queijas,n/a,2012/07
-9.23421589488577,38.7273805363478,948,Bom,Fechado dos Lados,Não,Sim,COMBUS,n/a,1116,Avenida Professor Dr. Reinaldo dos Santos,Carnaxide e Queijas,Placa pouco legível,2012/07
-9.23421589488577,38.7273805363478,947,Bom,Fechado dos Lados,Não,Sim,LT,114,1116,Avenida Professor Dr. Reinaldo dos Santos,Carnaxide e Queijas,n/a,2012/07
-9.23442553269208,38.7256132108965,598,Bom,Fechado dos Lados,Sim,Não,COMBUS,n/a,1116,Avenida Professor Dr. Reinaldo dos Santos,Carnaxide e Queijas,Placa pouco legível,2012/07
-9.23421589488577,38.7273805363478,594,Bom,Fechado dos Lados,Não,Sim,Vimeca,"01,02,07,10,12,13,15",1116,Avenida Professor Dr. Reinaldo dos Santos,Carnaxide e Queijas,n/a,2012/07
-9.31078231604013,38.7141269786845,827,Bom,Fechado dos Lados,Sim,Sim,LT,"112,122,129",1680,Rua Encosta das Lagoas,Porto Salvo,n/a,2012/07
-9.31247054236266,38.7100190780856,272,Bom,Sem Abrigo,Não,Não,LT,112,1680,Rua Encosta das Lagoas,Porto Salvo,n/a,2012/07
-9.31240548530165,38.7098379573044,271,Bom,Fechado dos Lados,Não,Não,LT,112,1680,Rua Encosta das Lagoas,Porto Salvo,n/a,2012/07
-9.31078231604013,38.7141269786845,270,Bom,Fechado dos Lados,Sim,Sim,Vimeca,15,1680,Rua Encosta das Lagoas,Porto Salvo,n/a,2012/07
-9.31135208178237,38.7140128743155,266,Bom,Fechado dos Lados,Sim,Sim,LT,"112,122,129",1680,Rua Encosta das Lagoas,Porto Salvo,n/a,2012/07
-9.31078486373598,38.7254273777782,166,Bom,Sem Abrigo,Não,Não,LT,"122,125,184",1698,Rua de São José,Porto Salvo,n/a,2012/07
-9.30191393355183,38.7298779673507,757,Bom,Sem Abrigo,Não,Não,LT,"119,125",1661,Rua Henrique Marques,Porto Salvo,n/a,2012/07
-9.27815070003774,38.7317651777435,766,Bom,Fechado dos Lados,Sim,Não,LT,"117,171",210,Largo Cinco de Outubro,Barcarena,n/a,2012/07
-9.26794633792211,38.7427654898043,745,Bom,Fechado dos Lados,Não,Não,Vimeca,"02,06,12,13",216,Estrada Consiglieri Pedroso,Barcarena,n/a,2012/07
-9.26794633792211,38.7427654898043,744,Bom,Fechado dos Lados,Não,Não,LT,"101,102,106,171",216,Estrada Consiglieri Pedroso,Barcarena,n/a,2012/07
-9.26938175492212,38.7418933286168,736,Bom,Fechado dos Lados,Sim,Não,Vimeca,"02,06,12,13",216,Estrada Consiglieri Pedroso,Barcarena,n/a,2012/07
-9.26970181154578,38.7416444850567,735,Bom,Aberto dos Lados,Não,Não,COMBUS,n/a,216,Estrada Consiglieri Pedroso,Barcarena,n/a,2012/07
-9.26694091421029,38.7443030974795,715,Bom,Fechado dos Lados,Sim,Sim,LT,"101,102,106,171",216,Estrada Consiglieri Pedroso,Barcarena,n/a,2012/07
-9.26658826725486,38.7444562267918,714,Bom,Fechado dos Lados,Sim,Sim,Vimeca,12,216,Estrada Consiglieri Pedroso,Barcarena,n/a,2012/07
-9.26523858594872,38.7459328885984,713,Bom,Fechado dos Lados,Sim,Sim,Vimeca,12,216,Estrada Consiglieri Pedroso,Barcarena,n/a,2012/07
-9.26524890744805,38.7461409895076,712,Bom,Sem Abrigo,Não,Não,SCoTTURB,12,216,Estrada Consiglieri Pedroso,Barcarena,n/a,2012/07
-9.26524890744805,38.7461409895076,711,Bom,Sem Abrigo,Não,Não,LT,"101,102,106,171",216,Estrada Consiglieri Pedroso,Barcarena,n/a,2012/07
-9.26938175492212,38.7418933286168,152,Bom,Fechado dos Lados,Sim,Não,LT,"101,102,106,171",216,Estrada Consiglieri Pedroso,Barcarena,n/a,2012/07
-9.27296027943603,38.7402737506937,146,Bom,Sem Abrigo,Não,Não,LT,"101,106,171",216,Estrada Consiglieri Pedroso,Barcarena,n/a,2012/07
-9.27336496646707,38.7402201708381,145,Bom,Fechado dos Lados,Sim,Não,LT,"101,106,171",216,Estrada Consiglieri Pedroso,Barcarena,n/a,2012/07
-9.26694091421029,38.7443030974795,128,Bom,Fechado dos Lados,Sim,Sim,Vimeca,"12,02,06,13",216,Estrada Consiglieri Pedroso,Barcarena,n/a,2012/07
-9.26658826725486,38.7444562267918,127,Bom,Fechado dos Lados,Sim,Sim,LT,"101,102,106,171",216,Estrada Consiglieri Pedroso,Barcarena,n/a,2012/07
-9.26523858594872,38.7459328885984,125,Bom,Fechado dos Lados,Sim,Sim,LT,"101,102,106,171",216,Estrada Consiglieri Pedroso,Barcarena,n/a,2012/07
-9.30665265500868,38.6959916808799,934,Bom,Fechado dos Lados,Sim,Sim,LT,115,1325,Rua da Figueirinha,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.30618769965354,38.6972574392593,540,Bom,Fechado dos Lados,Sim,Sim,LT,"106,111,112,115,122",1325,Rua da Figueirinha,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.30804432788277,38.6938316851215,538,Bom,Fechado dos Lados,Sim,Não,LT,"106,112,122",1325,Rua da Figueirinha,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.30665265500868,38.6959916808799,537,Bom,Fechado dos Lados,Não,Sim,SCoTTURB,471,1325,Rua da Figueirinha,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.27718481291197,38.7420369124379,136,Bom,Sem Abrigo,Não,Não,LT,"101,171",219,Estrada da Cruz dos Cavalinhos,Barcarena,n/a,2012/07
-9.27726933671882,38.7422306526646,135,Bom,Sem Abrigo,Não,Não,LT,"101,171",219,Estrada da Cruz dos Cavalinhos,Barcarena,n/a,2012/07
-9.27933608767702,38.7437203736147,134,Bom,Fechado dos Lados,Sim,Não,LT,"101,171",219,Estrada da Cruz dos Cavalinhos,Barcarena,n/a,2012/07
-9.23540514794137,38.7119919894148,649,Bom,Fechado dos Lados,Sim,Não,COMBUS,n/a,430,Avenida Carolina Michaelis,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",Placa pouco legível,2012/07
-9.23577474102201,38.7119300433865,648,Bom,Aberto dos Lados,Não,Não,COMBUS,n/a,430,Avenida Carolina Michaelis,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.23321608642954,38.7122916631058,647,Bom,Sem Abrigo,Não,Não,COMBUS,n/a,430,Avenida Carolina Michaelis,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",Placa pouco legível,2012/07
-9.23694788146144,38.7124158450113,362,Bom,Fechado dos Lados,Sim,Não,Vimeca,"10,11,12",430,Avenida Carolina Michaelis,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.23704926408299,38.712668638313,361,Bom,Fechado dos Lados,Não,Não,Vimeca,"10,12",430,Avenida Carolina Michaelis,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.23720163515922,38.7154210723018,359,Bom,Fechado dos Lados,Sim,Não,Vimeca,"10,12",430,Avenida Carolina Michaelis,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.23329102434337,38.7123525729868,37,Bom,Fechado dos Lados,Sim,Não,Vimeca,"10,12",430,Avenida Carolina Michaelis,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.23577474102201,38.7119300433865,28,Bom,Aberto dos Lados,Não,Não,Vimeca,"10,11,12",430,Avenida Carolina Michaelis,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.23540514794137,38.7119919894148,27,Bom,Fechado dos Lados,Sim,Não,Vimeca,"10,11,12,13",430,Avenida Carolina Michaelis,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.23321608642954,38.7122916631058,26,Bom,Sem Abrigo,Não,Não,Vimeca,"10,11,12,13",430,Avenida Carolina Michaelis,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.24528273791137,38.7131073835834,848,Bom,Fechado dos Lados,Sim,Não,COMBUS,n/a,432,Calçada do Chafariz,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.24588475233098,38.7127384597457,347,Bom,Fechado dos Lados,Sim,Não,Vimeca,"01,02,11",432,Calçada do Chafariz,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.24528273791137,38.7131073835834,339,Bom,Fechado dos Lados,Sim,Não,Vimeca,"01,02,11,13",432,Calçada do Chafariz,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.23735893250774,38.7114691137967,855,Bom,Aberto dos Lados,Não,Não,COMBUS,n/a,442,Rua Domingos Fernandes,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.23735893250774,38.7114691137967,348,Bom,Aberto dos Lados,Não,Não,Vimeca,11,442,Rua Domingos Fernandes,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.24332663862521,38.7077641556809,909,Bom,Sem Abrigo,Não,Não,COMBUS,n/a,477,Rua Luz Soriano,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",Placa pouco legível,2012/07
-9.24350198517021,38.707580262062,849,Bom,Sem Abrigo,Não,Não,COMBUS,n/a,477,Rua Luz Soriano,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.24332663862521,38.7077641556809,492,Bom,Sem Abrigo,Não,Não,Vimeca,"11,13",477,Rua Luz Soriano,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.24350198517021,38.707580262062,340,Bom,Sem Abrigo,Não,Não,Vimeca,11,477,Rua Luz Soriano,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.24185216086711,38.7037763263703,488,Bom,Sem Abrigo,Não,Não,Vimeca,"01,11",1292,Rua Manuel Ferreira,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.24172156612279,38.7041631002066,487,Bom,Sem Abrigo,Não,Não,Vimeca,"01,11,13",1292,Rua Manuel Ferreira,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.24200000262893,38.7057714214144,468,Bom,Fechado dos Lados,Sim,Não,Vimeca,"01,11,13",1292,Rua Manuel Ferreira,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.24270186117687,38.7059744651245,460,Bom,Fechado dos Lados,Sim,Não,Vimeca,"01,13",1292,Rua Manuel Ferreira,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.29389732552407,38.7158820283336,258,Bom,Sem Abrigo,Não,Não,Carris,"119,184",1640,Avenida Vinte e Cinco de Abril,Porto Salvo,n/a,2012/07
-9.29377881840563,38.716026158484,257,Bom,Sem Abrigo,Não,Não,LT,"119,184",1640,Avenida Vinte e Cinco de Abril,Porto Salvo,n/a,2012/07
-9.29095549330543,38.7189118741549,222,Bom,Sem Abrigo,Não,Não,LT,119,1640,Avenida Vinte e Cinco de Abril,Porto Salvo,n/a,2012/07
-9.29096658587462,38.7204400245575,213,Bom,Fechado dos Lados,Não,Não,LT,119,1640,Avenida Vinte e Cinco de Abril,Porto Salvo,n/a,2012/07
-9.29280228049683,38.7176304976012,109,Bom,Fechado dos Lados,Não,Sim,LT,"119,184",1640,Avenida Vinte e Cinco de Abril,Porto Salvo,n/a,2012/07
-9.29254824420108,38.7175063678632,108,Bom,Fechado dos Lados,Não,Não,LT,"119,184",1640,Avenida Vinte e Cinco de Abril,Porto Salvo,n/a,2012/07
-9.27650906690795,38.7301923653187,765,Bom,Fechado dos Lados,Sim,Não,LT,"171,117",230,Rua Elias Garcia,Barcarena,"117, (Placa tapada, paragem possivelmente desativada)",2012/07
-9.2764990627858,38.7299832125253,764,Bom,Sem Abrigo,Não,Não,LT,"171,117",230,Rua Elias Garcia,Barcarena,"117, (Placa tapada, paragem possivelmente desativada)",2012/07
-9.2762847662204,38.7043664167469,432,Bom,Aberto dos Lados,Não,Não,LT,115,899,Rua de Goa,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.27840257698847,38.7035142695739,424,Bom,Aberto dos Lados,Não,Não,LT,115,899,Rua de Goa,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.24038184328034,38.7108020485667,847,Bom,Aberto dos Lados,Não,Não,COMBUS,n/a,1251,Rua Pedro Álvares Cabral,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.24038184328034,38.7108020485667,846,Bom,Aberto dos Lados,Não,Não,LT,114,1251,Rua Pedro Álvares Cabral,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.2405615989556,38.710746479186,845,Bom,Aberto dos Lados,Não,Não,LT,114,1251,Rua Pedro Álvares Cabral,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.2405615989556,38.710746479186,844,Bom,Aberto dos Lados,Não,Não,COMBUS,n/a,1251,Rua Pedro Álvares Cabral,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.2405615989556,38.710746479186,338,Bom,Aberto dos Lados,Não,Não,Vimeca,"11,13",1251,Rua Pedro Álvares Cabral,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.24038184328034,38.7108020485667,337,Bom,Aberto dos Lados,Não,Não,Vimeca,11,1251,Rua Pedro Álvares Cabral,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.25404285134059,38.7159956700268,842,Bom,Fechado dos Lados,Sim,Não,LT,"102,108",1279,Avenida Tomás Ribeiro,Carnaxide e Queijas,n/a,2012/07
-9.25385496413954,38.7160313407167,841,Bom,Fechado dos Lados,Sim,Não,LT,"102,108",1279,Avenida Tomás Ribeiro,Carnaxide e Queijas,n/a,2012/07
-9.24288143620191,38.7105034298933,840,Bom,Fechado dos Lados,Sim,Sim,COMBUS,n/a,1279,Avenida Tomás Ribeiro,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",Placa pouco legível,2012/07
-9.25651468902581,38.7145773544149,838,Bom,Fechado dos Lados,Sim,Não,LT,"102,108",1279,Avenida Tomás Ribeiro,Carnaxide e Queijas,n/a,2012/07
-9.26279358596101,38.7156217492386,837,Bom,Fechado dos Lados,Sim,Não,LT,"102,108",1279,Avenida Tomás Ribeiro,Carnaxide e Queijas,n/a,2012/07
-9.26252144043772,38.715387923674,835,Bom,Fechado dos Lados,Sim,Sim,LT,"102,108",1279,Avenida Tomás Ribeiro,Carnaxide e Queijas,n/a,2012/07
-9.24327074139845,38.7240458708115,822,Bom,Fechado dos Lados,Sim,Sim,COMBUS,n/a,1279,Avenida Tomás Ribeiro,Carnaxide e Queijas,Placa pouco legível,2012/07
-9.24300692044625,38.7225494764153,820,Bom,Fechado dos Lados,Sim,Sim,COMBUS,n/a,1279,Avenida Tomás Ribeiro,Carnaxide e Queijas,Placa pouco legível,2012/07
-9.2432922944755,38.7218199264604,819,Bom,Fechado dos Lados,Sim,Sim,COMBUS,n/a,1279,Avenida Tomás Ribeiro,Carnaxide e Queijas,n/a,2012/07
-9.24661336614821,38.7243740319028,816,Bom,Fechado dos Lados,Sim,Não,LT,"102,108",1279,Avenida Tomás Ribeiro,Carnaxide e Queijas,n/a,2012/07
-9.2436163048761,38.7240845650633,812,Bom,Fechado dos Lados,Sim,Sim,COMBUS,n/a,1279,Avenida Tomás Ribeiro,Carnaxide e Queijas,Placa pouco legível,2012/07
-9.25236299909261,38.7175026474768,811,Bom,Fechado dos Lados,Não,Não,LT,"102,108",1279,Avenida Tomás Ribeiro,Carnaxide e Queijas,n/a,2012/07
-9.25230316679968,38.7174261134131,810,Bom,Sem Abrigo,Não,Não,LT,"102,108",1279,Avenida Tomás Ribeiro,Carnaxide e Queijas,n/a,2012/07
-9.25088676162129,38.7206516693946,809,Bom,Sem Abrigo,Não,Não,LT,"102,108",1279,Avenida Tomás Ribeiro,Carnaxide e Queijas,n/a,2012/07
-9.25074654481273,38.720699940652,808,Bom,Fechado dos Lados,Sim,Não,LT,"102,108",1279,Avenida Tomás Ribeiro,Carnaxide e Queijas,n/a,2012/07
-9.24297203337458,38.7110835747959,367,Bom,Fechado dos Lados,Sim,Sim,LT,114,1279,Avenida Tomás Ribeiro,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.24452586767662,38.7150586492548,357,Bom,Fechado dos Lados,Sim,Sim,Vimeca,01,1279,Avenida Tomás Ribeiro,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.24483687043325,38.7158972027982,336,Bom,Fechado dos Lados,Sim,Não,Vimeca,01,1279,Avenida Tomás Ribeiro,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.24456124847028,38.7141658179853,334,Bom,Fechado dos Lados,Sim,Sim,Vimeca,01,1279,Avenida Tomás Ribeiro,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.25385496413954,38.7160313407167,332,Bom,Fechado dos Lados,Sim,Não,Vimeca,"02,13,15",1279,Avenida Tomás Ribeiro,Carnaxide e Queijas,n/a,2012/07
-9.25404285134059,38.7159956700268,331,Bom,Fechado dos Lados,Sim,Não,Vimeca,"02,13,15",1279,Avenida Tomás Ribeiro,Carnaxide e Queijas,n/a,2012/07
-9.24288143620191,38.7105034298933,330,Bom,Fechado dos Lados,Sim,Sim,LT,114,1279,Avenida Tomás Ribeiro,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.25651468902581,38.7145773544149,323,Bom,Fechado dos Lados,Sim,Não,Vimeca,"02,13,15",1279,Avenida Tomás Ribeiro,Carnaxide e Queijas,n/a,2012/07
-9.26279358596101,38.7156217492386,315,Bom,Fechado dos Lados,Sim,Não,Vimeca,"02,13,15",1279,Avenida Tomás Ribeiro,Carnaxide e Queijas,n/a,2012/07
-9.26252144043772,38.715387923674,312,Bom,Fechado dos Lados,Não,Sim,SCoTTURB,"02,13,15",1279,Avenida Tomás Ribeiro,Carnaxide e Queijas,n/a,2012/07
-9.24854443069409,38.7230466983123,260,Bom,Sem Abrigo,Não,Não,Vimeca,"02,15,13",1279,Avenida Tomás Ribeiro,Carnaxide e Queijas,n/a,2012/07
-9.24327074139845,38.7240458708115,255,Bom,Fechado dos Lados,Sim,Sim,Vimeca,"01,13,15",1279,Avenida Tomás Ribeiro,Carnaxide e Queijas,n/a,2012/07
-9.24300692044625,38.7225494764153,254,Bom,Fechado dos Lados,Sim,Sim,Vimeca,"01,13,15",1279,Avenida Tomás Ribeiro,Carnaxide e Queijas,n/a,2012/07
-9.2432922944755,38.7218199264604,251,Bom,Fechado dos Lados,Sim,Sim,Vimeca,01,1279,Avenida Tomás Ribeiro,Carnaxide e Queijas,n/a,2012/07
-9.24661336614821,38.7243740319028,247,Bom,Fechado dos Lados,Sim,Não,Vimeca,"02,12,13,15",1279,Avenida Tomás Ribeiro,Carnaxide e Queijas,n/a,2012/07
-9.24838274789925,38.7232086699173,246,Bom,Sem Abrigo,Não,Não,Vimeca,"02,15,13",1279,Avenida Tomás Ribeiro,Carnaxide e Queijas,n/a,2012/07
-9.2436163048761,38.7240845650633,242,Bom,Fechado dos Lados,Sim,Sim,Vimeca,"01,13,15",1279,Avenida Tomás Ribeiro,Carnaxide e Queijas,n/a,2012/07
-9.25236299909261,38.7175026474768,241,Bom,Fechado dos Lados,Sim,Não,Vimeca,"02,13,15",1279,Avenida Tomás Ribeiro,Carnaxide e Queijas,n/a,2012/07
-9.25230316679968,38.7174261134131,240,Bom,Sem Abrigo,Não,Não,Vimeca,"02,13,15",1279,Avenida Tomás Ribeiro,Carnaxide e Queijas,n/a,2012/07
-9.25074654481273,38.720699940652,239,Bom,Fechado dos Lados,Sim,Não,Vimeca,"02,13,15",1279,Avenida Tomás Ribeiro,Carnaxide e Queijas,n/a,2012/07
-9.25088676162129,38.7206516693946,238,Bom,Sem Abrigo,Não,Não,SCoTTURB,"02,13,15",1279,Avenida Tomás Ribeiro,Carnaxide e Queijas,n/a,2012/07
-9.24128702718493,38.7153247688846,863,Bom,Fechado dos Lados,Sim,Sim,LT,114,1283,Avenida Vinte e Cinco de Abril de 1974,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.23817444464261,38.7168627712248,859,Bom,Fechado dos Lados,Sim,Sim,Vimeca,"02,11,13",1283,Avenida Vinte e Cinco de Abril de 1974,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.23814503346624,38.7166925311507,858,Bom,Fechado dos Lados,Sim,Sim,Vimeca,"02,11,13",1283,Avenida Vinte e Cinco de Abril de 1974,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.24342163268579,38.7142617704031,857,Bom,Fechado dos Lados,Sim,Não,LT,114,1283,Avenida Vinte e Cinco de Abril de 1974,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.2421047539669,38.7146273760628,856,Bom,Fechado dos Lados,Sim,Não,LT,114,1283,Avenida Vinte e Cinco de Abril de 1974,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.24128702718493,38.7153247688846,360,Bom,Fechado dos Lados,Sim,Sim,Vimeca,"02,11",1283,Avenida Vinte e Cinco de Abril de 1974,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.23817444464261,38.7168627712248,354,Bom,Fechado dos Lados,Sim,Sim,LT,114,1283,Avenida Vinte e Cinco de Abril de 1974,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.23814503346624,38.7166925311507,353,Bom,Fechado dos Lados,Sim,Sim,LT,114,1283,Avenida Vinte e Cinco de Abril de 1974,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.24342163268579,38.7142617704031,352,Bom,Fechado dos Lados,Sim,Não,Vimeca,"02,11",1283,Avenida Vinte e Cinco de Abril de 1974,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.2421047539669,38.7146273760628,351,Bom,Fechado dos Lados,Sim,Não,Vimeca,"02,11,13",1283,Avenida Vinte e Cinco de Abril de 1974,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.27914180585499,38.7318536499198,821,Mau,Aberto dos Lados,Não,Não,n/a,n/a,235,Rua Felner Duarte,Barcarena,Paragem sem placas de operadora,2012/07
-9.28004789712339,38.7326592457691,767,Bom,Fechado dos Lados,Sim,Não,LT,"117,171",235,Rua Felner Duarte,Barcarena,n/a,2012/07
-9.2535473086451,38.7012216437599,455,Bom,Sem Abrigo,Não,Não,LT,102,373,Avenida Ferreira Godinho,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.25363862888955,38.7012689605475,454,Bom,Sem Abrigo,Não,Não,LT,102,373,Avenida Ferreira Godinho,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.25219152539733,38.7000829760202,453,Bom,Fechado dos Lados,Não,Sim,LT,102,373,Avenida Ferreira Godinho,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.25205445369203,38.70165075062,900,Bom,Sem Abrigo,Não,Não,COMBUS,n/a,382,Avenida Pierre de Coubertin,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.25182333189878,38.701579998747,898,Bom,Sem Abrigo,Não,Não,COMBUS,n/a,382,Avenida Pierre de Coubertin,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.25570482823552,38.7023616241272,886,Bom,Sem Abrigo,Não,Não,Vimeca,06,382,Avenida Pierre de Coubertin,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.25676322320703,38.7035005704772,885,Bom,Sem Abrigo,Não,Sim,COMBUS,n/a,382,Avenida Pierre de Coubertin,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.25205445369203,38.70165075062,473,Bom,Sem Abrigo,Não,Não,Vimeca,06,382,Avenida Pierre de Coubertin,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.25182333189878,38.701579998747,470,Bom,Sem Abrigo,Não,Não,Vimeca,06,382,Avenida Pierre de Coubertin,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.27757556623215,38.7024671019977,438,Bom,Aberto dos Lados,Não,Não,LT,158,1769,Rua Vasco da Gama,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.2802361063759,38.7039529909865,429,Bom,Sem Abrigo,Não,Não,LT,115,1769,Rua Vasco da Gama,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
